notebook_id,repo,notebook,commit,commit_path,commit_timestamp,total_chars,raw_cell_chars,markdown_cell_chars,code_cell_chars,code_cell_code_chars,code_cell_comment_chars,code_cell_malformed_chars,code_cell_nonpython_chars,code_cell_comment_prose_chars,code_cell_comment_code_chars,code_cell_comment_cruft_chars
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,42b191fcae6064b44d0a79e2b5f3abc3573ae701,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540809990,20159,0,3004,17155,15652,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,fe071a554d9671dfcc503c47b4afcefd0aa3a112,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807899,20159,0,3004,17155,15652,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,40be251cca2cb76668540aff6bebe33526673223,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807866,20159,0,3004,17155,15652,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,37fc8d1285d202be9c01cc874e5810697ed3887c,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807628,20279,0,3004,17275,15772,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,69be851664994dca870a2c15e4abe7c271ae7eb7,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807376,20258,0,3004,17254,15751,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,f50b440d5185fdc8cf2163676d46c56923a2f6ed,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807306,20276,0,3004,17272,15769,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,9d1629460f98223c43ea1a0a5273d0e80d24bb0e,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807165,20328,0,3004,17324,15821,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,e58d2297fa83fb312648823dc9d9f3418c8b72bd,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540807058,20311,0,3004,17307,15804,1503,0,0,865,554,84
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,6418993cc7f2c84508fae9107b27de48c3ee286a,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540806277,20237,0,3004,17233,15704,1529,0,0,865,578,86
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,051db875ffa7a0daad68b0dbed97b7a3cecae0bc,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540805821,20209,0,3004,17205,15067,2138,0,0,865,1171,102
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,b467697b89b527d3a81fe0efff249b93f003d96f,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540805107,18417,0,3004,15413,13951,1462,0,0,826,554,82
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,82b0e355a7e60f23dd65881bef6ec23d8991820f,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540804901,18417,0,3004,15413,13951,1462,0,0,826,554,82
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,2e638630b68d78dfe6433498e39f050d0cf8b8f5,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540804815,17064,0,3004,14060,13114,946,0,0,826,46,74
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,bc65dd57c81e4349477726db81f6209132d9b513,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540804555,13297,0,3004,10293,9404,889,0,0,773,46,70
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,f75f10c36a1c22baea854583d174147f8ec8fae7,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540804344,13188,0,3004,10184,9295,889,0,0,773,46,70
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,3ffcd4387245168b9edf7ed6c68b9df8c10ccc23,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540804297,13182,0,3004,10178,9289,889,0,0,773,46,70
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,9316b64cf5402b41ff9dfacc44e102d58be2567f,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540804031,11192,0,2858,8334,7933,401,0,0,117,268,16
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,215d8321d849f09809c0f04d91ee3a09e9d334e1,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540803828,11328,0,2858,8470,8081,389,0,0,107,268,14
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,5c02ddae11c290d2530c0ce5c925700793edaa21,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540803701,11324,0,2858,8466,8077,389,0,0,107,268,14
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,cc096c1f95d845938634e9caf651aeeb6cfe14ca,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540803695,10032,0,2858,7174,7043,131,0,0,107,14,10
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,68755a7601a81ff980a84993ba7a9870d411f84b,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540803452,9909,0,2858,7051,6920,131,0,0,107,14,10
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,ceeb52735ec958f37b711436096a479e0c78a60b,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540802983,9388,0,2438,6950,6819,131,0,0,107,14,10
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,e0dbcb1ac253a83ab6438485f6cbf604a6fb3da4,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540802856,9390,0,2438,6952,6599,131,222,0,107,14,10
0,JaeDukSeo/Daily-Neural-Network-Practice-2,Understanding_Concepts/PCA_Collection/b\ kernel\ pca.ipynb,5ada49abbc52cbfbe8d06358c15d9acc0f2c5ef4,Understanding_Concepts/PCA_Collection/b kernel pca.ipynb,1540800598,9224,0,2438,6786,6655,131,0,0,107,14,10
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,e294bda8a5b76fbb69bfc5f0af856c2f3bc786bc,notebooks/data/hisdb.ipynb,1522444536,2358,0,0,2358,2046,312,0,0,0,292,20
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,2af9869e49ca66bee75aea417a97ca4120ad28e9,notebooks/data/hisdb.ipynb,1521743206,2358,0,0,2358,2046,312,0,0,0,292,20
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,4a66675fe86fbc64fc822d79aad7ed066c9ffb5c,notebooks/data/hisdb.ipynb,1521726860,2503,0,0,2503,2056,447,0,0,119,302,26
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,5dbb8eac694a7cb159d39fc7bd6e0213ddf18d58,notebooks/data/hisdb.ipynb,1521570380,1229,0,0,1229,1177,52,0,0,0,50,2
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,a6b63cfdf9d269edfd112e90a19f568d322cb633,notebooks/data/hisdb.ipynb,1521137778,1231,0,0,1231,1179,52,0,0,0,50,2
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,1191dc9a327f2b4a500b97c86056961dfb1cf3c1,notebooks/data/hisdb.ipynb,1521051534,1256,0,0,1256,1178,78,0,0,0,74,4
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,0e28d350a946b0cc0d48e821df10c25f781ff2f0,notebooks/data/hisdb.ipynb,1521033076,2737,0,0,2737,986,52,1699,0,0,50,2
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,9053daf8373d80b93b85cb8c4e8364314f947254,notebooks/data/hisdb.ipynb,1520941554,2737,0,0,2737,986,52,1699,0,0,50,2
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,5b1d1999be1649a9f46a5ef0a00b690a3b849b05,notebooks/data/hisdb.ipynb,1520013644,2756,0,0,2756,1005,52,1699,0,0,50,2
2,kaphka/imi-master-thesis,notebooks/data/hisdb.ipynb,58d2c4fa105d1339114fadf702dfcc095d44f09c,notebooks/data/hisdb.ipynb,1519410212,1981,0,0,1981,1856,125,0,0,64,53,8
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,6a5719dde416fa91dd40ef8dacb2242255ac5f79,Python Day 3.ipynb,1516859817,6189,0,159,6030,4954,1076,0,0,225,724,127
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,dac43f9efb9e91aae5a6d726ebce1799a9fc8ea7,Python Day 3.ipynb,1516858739,5512,0,159,5353,4277,1076,0,0,225,724,127
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,565f3ce7885d47a2e0180bcbd9a0c72ab84e78d2,Python Day 3.ipynb,1516858354,5382,0,159,5223,4147,1076,0,0,225,724,127
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,5b8a08f74a17e756b630841fbd8ac719894ca3ea,Python Day 3.ipynb,1516855873,5298,0,150,5148,4072,1076,0,0,225,724,127
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,7f683f29bab66bcaec721436edd625ae42391fca,Python Day 3.ipynb,1516855413,5283,0,150,5133,4057,1076,0,0,225,724,127
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,7fc09ca724f3285633222f52609dd32b42ce5e93,Python Day 3.ipynb,1516854509,4757,0,150,4607,3699,908,0,0,225,566,117
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,ea7b895d5b2e4b02e87569fc3c3ad624e41c10da,Python Day 3.ipynb,1516853462,4395,0,144,4251,3368,883,0,0,211,563,109
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,68af818cbfebed2b657db210f4cd759e19f03deb,Python Day 3.ipynb,1516852857,4309,0,144,4165,3282,883,0,0,211,563,109
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,ad819fb13b227b7dcf497ec909802b004b93bba3,Python Day 3.ipynb,1516852427,4251,0,144,4107,3205,902,0,0,232,561,109
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,c4c0da67b1a9cc9ade0938c7098c3aed5a093cff,Python Day 3.ipynb,1516852141,4097,0,144,3953,3051,902,0,0,232,561,109
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,0c30610885e78eaf213959590a78db72f6c08bb4,Python Day 3.ipynb,1516847700,3367,0,35,3332,2494,838,0,0,174,561,103
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,d6177522198552f3a3dba69cd30f6684dcfe7493,Python Day 3.ipynb,1516847320,2413,0,24,2389,1664,725,0,0,102,530,93
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,924494583a8b547c17112024093e6e1c719bbb48,Python Day 3.ipynb,1516847173,2247,0,24,2223,1694,529,0,0,102,352,75
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,41a939813182e3db93277cec0bc7aca84eaf423c,Python Day 3.ipynb,1516846914,2200,0,24,2176,1647,529,0,0,102,352,75
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,dd211aef61d770e176bc7221580ae7c5901269ff,Python Day 3.ipynb,1516846510,1866,0,24,1842,1372,470,0,0,102,299,69
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,1a25b11412fb78f3ce79081f77e9709b6c5f02be,Python Day 3.ipynb,1516846077,1649,0,24,1625,1294,331,0,0,71,201,59
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,235afb0c56d7b49afdb0e48e7cf1ce75e654ac11,Python Day 3.ipynb,1516845883,1601,0,24,1577,1246,331,0,0,71,201,59
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,72a1346c9f966af39fc5bfde4009d9557882ba0e,Python Day 3.ipynb,1516845001,1008,0,6,1002,850,152,0,0,71,50,31
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,21d39ab3d59a6c856fdf7d7e1fdc85c6e1439387,Python Day 3.ipynb,1516843834,904,0,6,898,746,152,0,0,71,50,31
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,8013b322af1c34c9a229f9fef7d891eeab0b4dda,Python Day 3.ipynb,1516843600,756,0,6,750,673,77,0,0,15,39,23
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,6b6adf723d801cb60409d9edc002d26bab5f0e9c,Python Day 3.ipynb,1516843501,733,0,6,727,673,54,0,0,15,27,12
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,6bce09450c3f7d248df9770b6ee78c5b5de86028,Python Day 3.ipynb,1516842805,394,0,6,388,388,0,0,0,0,0,0
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,d8185ed1e823a1797faf1f4f80e2d1abe220387a,Python Day 3.ipynb,1516841589,141,0,0,141,141,0,0,0,0,0,0
3,askdjango/networkons-201801,Python\ Day\ 3.ipynb,9c3ffec12c95058db0767327c5291924b2a18342,Python Day 3.ipynb,1516841404,98,0,0,98,98,0,0,0,0,0,0
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,84da2e68d6ea33d3f3aae359bddf6fa6ffba11ad,Metadata_Review/Metadata_Review.ipynb,1567616263,55515,0,5355,50160,37932,12072,156,0,10539,235,1298
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,889ac21f06d41dc478ee884dc7d88961e2744d98,Metadata_Review/Metadata_Review.ipynb,1556913106,55515,0,5355,50160,37932,12072,156,0,10539,235,1298
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,ae08a2e3f4a174b1af282bf80ea872ed80450711,Metadata_Review/Metadata_Review.ipynb,1555698098,54987,0,5232,49755,37537,12062,156,0,10539,225,1298
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,039de025381bf006ee7bdfb4b38479857f4c2696,Metadata_Review/Metadata_Review.ipynb,1555355268,30932,0,5306,25626,18472,6890,264,0,6247,169,474
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,d9c72654b4620a5655c2c72ca4fd5844e70de1b2,Metadata_Review/Metadata_Review.ipynb,1554300449,30932,0,5306,25626,18472,6890,264,0,6247,169,474
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,51e7197789ebe822426965eb7d161de723771fdc,Metadata_Review/Metadata_Review.ipynb,1552916963,33289,0,5105,28184,19250,8934,0,0,7999,259,676
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,63e804cc0204ade45fa6fb9bd63aafc7e115e92c,Metadata_Review/Metadata_Review.ipynb,1552499040,33281,0,5105,28176,19242,8934,0,0,7999,259,676
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,37ac4fdd3fb83f1d8bfc3a15eb73ba4e8b512f23,Metadata_Review/Metadata_Review.ipynb,1551479266,33281,0,5105,28176,19242,8934,0,0,7999,259,676
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,fb80b0e5349fdbe193dd012f7462737fdeffa752,Metadata_Review/Metadata_Review.ipynb,1551300726,33262,0,5105,28157,19238,8919,0,0,7988,259,672
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,96117302f09d914b212ba1bf65c143f706c46d0d,Metadata_Review/Metadata_Review.ipynb,1551109478,33210,0,5105,28105,19186,8919,0,0,7988,259,672
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,53b1c97249d74b81716faeb8d91260ae2b9e31c1,Metadata_Review/Metadata_Review.ipynb,1550771908,33210,0,5105,28105,19186,8919,0,0,7988,259,672
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,e080dcc82038314e2181416ce1df5f5f68d1e816,Metadata_Review/Metadata_Review.ipynb,1550701101,33064,0,4662,28402,19410,8992,0,0,8033,285,674
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,360e7927243ad8edf0cd4cae3d42513f9de96e66,Metadata_Review/Metadata_Review.ipynb,1550698715,32571,0,4662,27909,18960,8949,0,0,7992,285,672
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,2c0fede60753bfe6010d152d5f820fddee902f63,Metadata_Review/Metadata_Review.ipynb,1550674001,32471,0,4662,27809,18946,8863,0,0,7910,285,668
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,8d24454988aa6ba3e60bb761e9e7ae0e35d4fd86,Metadata_Review/Metadata_Review.ipynb,1550609157,31724,0,4662,27062,18246,8816,0,0,7865,285,666
4,reedan88/QAQC_Sandbox,Metadata_Review/Metadata_Review.ipynb,dc4e0b6f8c66191cb090c76026e35fe2c5bb1021,Metadata_Review/Metadata_Review.ipynb,1550163788,30804,0,4662,26142,17396,8746,0,0,7823,259,664
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,89b04f9f9f3746e5ff6907c0c026fc3be486ae4b,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1551819669,18551,0,1001,17550,15616,1934,0,0,1681,197,56
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1d037bf41e1e8a7d7850aa6a7b85379a7f71e72e,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1551660885,18405,0,970,17435,15501,1934,0,0,1681,197,56
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,72c6f0f0cf8029d4c52109e1038bdd76f88f4c95,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1550547659,18359,0,882,17477,15543,1934,0,0,1681,197,56
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,13371f92cf125a1c916c2210062895b8e856b947,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1550431990,18236,0,882,17354,15460,1894,0,0,1645,197,52
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,d3f6e48561f22d3eeb2d2c426046d97066c40bba,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1550080246,17907,0,814,17093,16130,963,0,0,728,197,38
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,d26ac7d1c7c85bdee3987c2dee41fe3353ab6c8b,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1549303476,18018,0,814,17204,16241,963,0,0,728,197,38
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,c018d43845f4f19f5cda9b22d3b9cd025de58714,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1548961628,16474,0,805,15669,14721,948,0,0,662,252,34
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0285df95d28c0e3449be06d596bc7d979330eac7,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1548777222,16151,0,708,15443,14708,735,0,0,626,77,32
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,58632ed44503fb360b32e7ede6eb6a77d3968797,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1548173115,17499,0,708,16791,16018,773,0,0,662,77,34
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,5d96696226a6fd485fbf8ecb62e1395d987e3519,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1547756138,17274,0,708,16566,15828,738,0,0,629,77,32
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,e71ba1e71f5d0db5674de14947d9f6051ae927e3,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1547756105,17274,0,708,16566,15828,738,0,0,629,77,32
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,adc220e249f6a9211d9c1ca2020e7df1c6129175,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1547589375,23843,0,708,23135,22276,859,0,0,742,77,40
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,a6fef06ad1028f095429c3dcece5ae50773342af,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1546988001,24437,0,766,23671,22353,1318,0,0,961,313,44
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,0a2f99735b9230ed089e81a6ff5c4409a320b135,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1546895359,24866,0,899,23967,22649,1318,0,0,961,313,44
6,chipk215/ncaa_basketball,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,4b61c7b21485433627891c9fe580066fd3a60b62,Models/Tournament_Model_LR-Delta_No_Opp_Stats.ipynb,1546883042,24414,0,1047,23367,22134,1233,0,0,878,313,42
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,370538e7f627f4776a7d1748d3521c1da8086f86,DataAccessExamples.ipynb,1398347211,5814,0,0,5814,5255,559,0,0,479,52,28
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,4a27379aafe97713a412102949eb75b697cf8a70,DataAccessExamples.ipynb,1398309462,5814,0,0,5814,5255,559,0,0,479,52,28
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,dfe254c222e008a85a318c905edad0b6f78e4afd,DataAccessExamples.ipynb,1398303268,5797,0,0,5797,5251,546,0,0,468,52,26
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,97c1a5425faf94776d4f5fe80c8c432e61eb967c,DataAccessExamples.ipynb,1398300726,5665,0,0,5665,5145,520,0,0,442,52,26
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,df6a62f75e4c7164197f026ffd68c783da1bd4ee,DataAccessExamples.ipynb,1398295484,5442,0,0,5442,5001,441,0,0,354,61,26
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,1a09f11853e738cbcf48dd14170815b980c54049,DataAccessExamples.ipynb,1398205128,4645,0,0,4645,4234,411,0,0,354,37,20
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,fe6049d0687703c0b24fc47e737f8b1efa68bb91,DataAccessExamples.ipynb,1398198953,4534,0,0,4534,4123,411,0,0,354,37,20
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,2bf7499f5ae09bcd462797cdbfc708db25f4b5a2,DataAccessExamples.ipynb,1398189361,4534,0,0,4534,4123,411,0,0,354,37,20
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,753ca34a8ac0c5e3fc455af6bd16936a2f574b9a,DataAccessExamples.ipynb,1398116173,2071,0,0,2071,1787,284,0,0,270,0,14
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,f714a54124f2587c22ae4893803d999695b22c32,DataAccessExamples.ipynb,1398110697,1045,0,0,1045,880,165,0,0,157,0,8
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,73b07de34996a2b3b716af2e3f20f755bcb2d2b2,DataAccessExamples.ipynb,1398092015,368,0,0,368,368,0,0,0,0,0,0
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,9a3f77fbef8ea44e465bc14586b2c71896f08a54,DataAccessExamples.ipynb,1397521307,177,0,0,177,177,0,0,0,0,0,0
8,bpjsincl/marchmadness,DataAccessExamples.ipynb,d4e1a68f9dd45ae3a01e0873f21e4c824af71910,DataAccessExamples.ipynb,1397521252,176,0,0,176,176,0,0,0,0,0,0
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,8793ce8c17ec8a5c93fd5bd6c4db9bc96104a913,community_enrichment_analysis.ipynb,1555879660,6346,0,3458,2888,2512,376,0,0,346,5,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,0124f3745040c6e1766e3595a60db70ceda8267f,community_enrichment_analysis.ipynb,1555790501,6350,0,3462,2888,2512,376,0,0,346,5,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,38de50e34aa16780f9ee57ec43c2bfe79aab30e0,community_enrichment_analysis.ipynb,1555790460,6349,0,3461,2888,2512,376,0,0,346,5,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,4533466eed0d8547a98931aec03db1667a808311,community_enrichment_analysis.ipynb,1555790396,6415,0,3461,2954,2515,439,0,0,346,68,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,709b295eb3692fdf5c8bce0e2df1a695d4fce045,community_enrichment_analysis.ipynb,1555790142,6385,0,3431,2954,2515,439,0,0,346,68,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,dada342fbe6ad688c8536a5183ab3d8eb049a33a,community_enrichment_analysis.ipynb,1555790103,6385,0,3431,2954,2515,439,0,0,346,68,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,4f0f95641c37b733e22da69f541539f5fc5f7e25,community_enrichment_analysis.ipynb,1555790073,6385,0,3431,2954,2515,439,0,0,346,68,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,4e35aaafe967313615fed4020194fce6011b8d6f,community_enrichment_analysis.ipynb,1555789996,6452,0,3431,3021,2582,439,0,0,346,68,25
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,47cd1b5c1156f728cd60728bbb9ed24874f3ba8b,community_enrichment_analysis.ipynb,1555789221,6654,0,3431,3223,2584,639,0,0,464,142,33
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,0b2e6a5ad55bdd683246dad96a3c62f0c980f92a,community_enrichment_analysis.ipynb,1555784490,6397,0,2810,3587,2619,968,0,0,708,217,43
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,c74a605fb90dfd4b527b13434b08f3578185d913,community_enrichment_analysis.ipynb,1555777358,5782,0,2830,2952,2622,330,0,0,232,79,19
9,wigasper/viral-mirna-database,community_enrichment_analysis.ipynb,4fc36297d6f6b549089fc28af44003488ddd7632,community_enrichment_analysis.ipynb,1555774508,4329,0,1729,2600,2391,209,0,0,187,5,17
10,gardiac2002/monkies,Sessions\ Analysis.ipynb,2e148e7d0d71d7951378dfd04754f2bd4f3ae5b1,Sessions Analysis.ipynb,1532523516,8221,0,109,8112,7795,317,0,0,99,172,46
